labels,pow,shang,h_mean,s_mean,v_mean,h_std,s_std,v_std,h_thirdMoment,s_thirdMoment,v_thirdMoment
1.0,0.09548699796994267,0.6541027754444156,0.041231125041080084,0.21790884523091264,0.9224358867391296,0.09385001706341063,0.20106082750313034,0.4971567721199969,0.2448286791760081,0.27368664441160495,0.5295079892684813
1.0,0.33863889523984797,0.3783685088073103,0.941180095899111,1.0,0.06706819210107488,0.135846047315646,0.6882221706439825,0.1214125310125152,0.1794890128758667,0.7484692997496425,0.1689805481003809
1.0,0.38793363645332435,0.37559079718505173,0.4723883035859773,0.641024226560797,0.0,0.4325276645803624,1.0,0.304963806540996,0.4787806071496896,1.0,0.3329566016089693
1.0,0.23938697588350824,0.43270903073917183,0.908325520648028,0.9531395075142092,0.07399243302201465,0.1322921867448786,0.6977979567371256,0.12326809499331794,0.1406075190181412,0.716799719073327,0.14851601154457222
1.0,0.20323717906560315,0.4045600560752773,0.8239553416087952,0.799353680079889,0.11117661749601782,0.21756075534471495,0.799842468171279,0.30636718822445075,0.22832120762643685,0.7920551509412788,0.4007447582220908
1.0,0.1128918646669596,0.5481432591859134,0.6907751739806329,0.5914385065396999,0.17505089785175462,0.33663954108167293,0.8570652475627953,0.3727612176584189,0.34160260001282927,0.8613983444421451,0.3659487478374717
1.0,0.10319237844312427,0.5320312940991364,0.7194072805445463,0.6253074624815208,0.13492586881682725,0.28342000155470515,0.813715231787647,0.291898529692814,0.29778246808963243,0.8193362304753229,0.3088337896248802
1.0,0.076961081733052,0.5856246310490245,0.6653983161436772,0.02861292658257295,0.5484385351688278,0.483193421324524,0.037900284752129365,0.13857527828001506,0.5073923463384044,0.040506578277335954,0.14332865799585554
1.0,0.14294687129153058,0.42560275385122426,0.6240191025312193,0.00302916557452814,0.5543495432221185,0.5777936629502894,0.015207027632247398,0.09050506705310087,0.5966992063254347,0.017347430799720558,0.09596872923820186
1.0,0.08756873907450845,0.5755618461142812,0.8568705369029326,0.11592456812319696,0.4608989090318414,0.37677302475828456,0.16625639664508277,0.2923964421268635,0.4183505491377698,0.22814231678078825,0.36003163225617385
1.0,0.07736151620442713,0.6124392743361649,0.9166046392586564,0.058405646344378476,0.636429129665734,0.48662380174590986,0.07230379286701095,0.27806876832552907,0.5317417839318069,0.08972744832309648,0.30906096789138865
1.0,0.12369692671897278,0.4620168160067513,0.9879612527454512,0.037902204170439095,0.5764823089385962,0.2997809438071529,0.020203326456302764,0.06709883167499842,0.37658754802048594,0.026604193371559816,0.06971130221507973
1.0,0.13917174693744647,0.4436798144177912,0.8241973154981358,0.01707676252195874,0.673437401688775,0.46716838867299443,0.017543271944367538,0.10250381650291995,0.5061804270396814,0.020206466057743754,0.10585740002830321
1.0,0.10880594006149552,0.49972071684335173,0.8045364773230985,0.0,0.7119341794341422,0.6133092163292614,0.0,0.09761701534466356,0.634750135696512,0.0,0.10022171088170681
1.0,0.08950825886033685,0.5378182189195573,0.8889205027286888,0.01791396125217295,0.6243015815605041,0.3590623704570356,0.012827588052838602,0.09052083548393121,0.4293719462276626,0.01460279352097413,0.09311298354844152
1.0,0.10465284635725614,0.5031264254012838,0.8053380472805587,0.012030931913435306,0.6579265271429774,0.4533965556560348,0.014023965355852467,0.10203912553642892,0.5057162089741539,0.016436707978328642,0.10349752314784151
1.0,0.05779421496082043,0.6763587257166709,0.8394121165541572,0.06181058698458139,0.553846688184653,0.430089496259745,0.06062352716106675,0.20684363529577265,0.48105978172407887,0.06975712765773916,0.2109390808233781
1.0,0.03145883289601448,0.7649908101198825,0.6569675628789392,0.1166046082106646,0.8204279381082574,0.2960517005446767,0.10171164421666806,0.37938282558202713,0.33687471416288517,0.13245832414295322,0.3721547123157307
1.0,0.033580860743858014,0.796722020092376,0.9306414855018981,0.21706241145240673,0.5149416664249225,0.1941097965011774,0.12027581394322091,0.29269195398526154,0.18602719425284434,0.13623355631476858,0.301491623421164
1.0,0.014275791731130156,0.8594610979580879,0.840782401093999,0.09834649981090882,0.7191584552832034,0.43478615383333913,0.10117466803272646,0.3967803870822506,0.45546940469839137,0.11521731763416372,0.3907834356607125
1.0,0.02777158350860077,0.8026652617193261,1.0,0.0920277086461862,0.6966008567521678,0.3354416945163441,0.07511074674581109,0.3559213096866855,0.348872183183345,0.08053686543547571,0.3576183845830627
1.0,0.0076310971854877735,0.9237585259629405,0.7730222986587219,0.20183690106043894,0.6620392545195778,0.23238045810813823,0.16674360831230223,0.43800208478174424,0.2323722470962295,0.20007471664896045,0.42569549029665044
1.0,0.05942235918610584,0.7191951971520727,0.7692616572277226,0.12765278776696365,0.49194737275356326,0.30253024749577345,0.10130029032016313,0.27992930310320635,0.3381847140525837,0.1168877626981135,0.2754046700563468
1.0,0.006491306248031679,0.9392474800395765,0.7946077827534338,0.24178535498376427,0.5639521098348124,0.19411186616669118,0.18830464433339816,0.4117061730254104,0.19955249411325277,0.22444661733633237,0.40202794289026844
1.0,0.01808970735792654,0.8638631419807533,0.7956587562876157,0.17990979605348864,0.6146774114581105,0.22070398062262384,0.12944614177957287,0.3705643419510013,0.22344027993360266,0.15442138484516119,0.36161443756589445
1.0,0.09672991833684631,0.5980705224075084,0.83345648709494,0.12236562099026024,0.6467299459683128,0.2545367470123982,0.05221266148928363,0.26714892294608666,0.2580335835821857,0.0619838152998295,0.26796138569331424
1.0,0.02279153199426068,0.8154780682102516,0.5969989165425817,0.15420516257716196,0.4439668465775688,1.0,0.08187214179727388,0.34979224696091005,1.0,0.13457969278943785,0.35526958217281107
1.0,0.024202442636769655,0.7993465102237896,0.2777673835720692,0.16444891541219897,0.5084413900074186,0.7914765285969444,0.09172375798806871,0.3824958013845778,0.9349485844656815,0.14344870764842327,0.38522027917806073
1.0,0.023873236000155396,0.7822889741952906,0.07613766545500499,0.27078051299794687,0.35937356232485396,0.17701778706189086,0.224651136917397,0.37197060158996703,0.2949309300632433,0.3097936503985092,0.36548636524166295
1.0,0.009081249876486121,0.8876145159700771,0.1389302967017724,0.3220255927625892,0.327090431862214,0.1413420080869835,0.31821520223356325,0.3997964507118642,0.19835509633319,0.41443698926779016,0.38794322838833023
1.0,0.03547779011170854,0.7333589456500651,0.02059985878766858,0.24380978393906022,0.6015109763096109,0.014403906482581639,0.06856712756959557,0.25464229005281913,0.014542792300672768,0.0858253083951347,0.25890380383037986
1.0,0.10265722165009267,0.5146443489680614,0.513719392659427,0.04979771650646532,0.4587066571179486,0.46449841848027645,0.06269435303983499,0.1659425386149306,0.5203803498744437,0.074491695014244,0.17955609051810278
1.0,0.07624974527879858,0.5783203914521037,0.4090961896992791,0.07971858226433641,0.42995884755102637,0.6444303382653699,0.0625533568220065,0.26494773075335665,0.7314383700902781,0.06600301597496605,0.2988226881302608
1.0,0.06217579761033377,0.6393129515737548,0.3786223465422149,0.09958006852771539,0.43673871288122623,0.6236133388187348,0.09264171109787706,0.28684102294834957,0.7116985441414783,0.0964448568219017,0.3126207334919558
1.0,0.033059051825005285,0.7517808472622801,0.38949225683426836,0.08718406761676839,0.5048509999961509,0.4762609613645305,0.06637167180732914,0.28804147547036335,0.5649237015917836,0.0698749114167988,0.28951250618655333
1.0,0.03358350927079758,0.7588655329775403,0.6302592580979174,0.4213160251634516,0.32286322697428593,0.1080015556455109,0.21669569747484133,0.3296943423902521,0.09698242974305085,0.24206212674269015,0.32145927644194366
1.0,0.026658633900784556,0.8015155271195432,0.6157876019553965,0.39165496561678403,0.32463681867983535,0.13299104322331853,0.23041004641252924,0.3459356133673208,0.13258840954651438,0.25576482505065956,0.34033432630868554
1.0,0.030495293533425557,0.7824178250096833,0.6288680352475804,0.4346669099292737,0.323343707357108,0.10802767607266892,0.22508652792145084,0.3587697057545192,0.09565076396931615,0.2513548349771209,0.3509091409951482
1.0,0.028196994816809977,0.799206575936265,0.6234865237093277,0.4162479651496335,0.31112125900241855,0.11377361227184234,0.24344488588394073,0.34157941647965673,0.1067042931572468,0.2694980699826751,0.33898520019919415
1.0,0.05003931404983432,0.6845838746640466,0.6207099879621014,0.4148008470346552,0.35033518847987694,0.11738278166229286,0.290034739249467,0.3761416666802717,0.10830117521274152,0.3101473350541853,0.3675914872694124
1.0,0.041725361721645926,0.7240821912362382,0.6350674959626517,0.410203118804657,0.3583167369901413,0.0870345688659874,0.15821945711440963,0.3174804880890327,0.06965246444137466,0.18115666413828466,0.30886329651659644
1.0,0.05547103763088641,0.6534698242092616,0.5941793219623496,0.3471713854416218,0.4005660254742938,0.2058232522057353,0.22911760619173271,0.39050942326148597,0.23005700566524123,0.25657061256614927,0.3876663489190039
1.0,0.15017724459707035,0.395537041734756,0.46143869230688783,0.17961386702520643,0.23257236374703966,0.18291787281627148,0.12149785743096073,0.0,0.2293592335540919,0.12802596548643114,0.0
1.0,0.03908657469604834,0.7142962464017347,0.5961461824675842,0.14489463631747526,0.3036936806629911,0.5082213078454031,0.1567696101068498,0.21892640330753102,0.5501435551637066,0.16638987060374674,0.2200083357336599
1.0,0.046823491933715634,0.6913587466436965,0.2821725568571736,0.17206951631529613,0.24420332549271037,0.24190452658010894,0.13671641711846635,0.23370914393171718,0.34455770066488595,0.15789005648235227,0.24615670565091352
1.0,0.032764647884771764,0.7401853001313863,0.7488384242129188,0.44854917559783325,0.19567297621951746,0.08127535014153317,0.32475863449804143,0.2017643200572646,0.05915088583112068,0.368217145046224,0.1953934659783232
1.0,0.02631631091684971,0.7898103788976377,0.7055946779983122,0.4466485612041218,0.20064472319496587,0.0768578311812622,0.3606000555465896,0.22545971052703204,0.06235968029924169,0.4140965860094633,0.21833635908698185
1.0,0.016270879716940315,0.8498660795968324,0.6832790509983485,0.39538084331936085,0.21952204640759934,0.06875252882655082,0.30988157381855574,0.21211566798567508,0.05051311972362724,0.3681589059418904,0.20481674899283098
1.0,0.025548825691477456,0.7880323757370155,0.6917768409851173,0.4182280987588458,0.20591650516174076,0.05476972352182371,0.33070786719233936,0.19774798606347052,0.033426973249849404,0.3896068479297284,0.19253795017496786
1.0,0.012717817683821128,0.8676328908406106,0.6622585664210018,0.5233166474898566,0.21624480770182575,0.03787014016564397,0.46788799220839333,0.24649081613766102,0.014490184108580509,0.528801324843028,0.2356309537995573
1.0,0.008694424624001124,0.889525118865842,0.6316327508665845,0.48042565727078207,0.24430864155692,0.05760076188300643,0.4989839008334702,0.2831899145592913,0.039554580820311554,0.5717965636940778,0.2730279239554942
1.0,0.009535198623971331,0.8845462282234839,0.6219450169565295,0.4026770746732646,0.22670552680314193,0.05100639876018102,0.4175078481808226,0.21729653470799112,0.034206246925734485,0.49650208273960933,0.21157850952848975
1.0,0.01312636261120193,0.8610311784464789,0.6672284015908907,0.4373460440089344,0.2186801931135843,0.057771963746568,0.4106371074163796,0.2498828114740201,0.03763165864581451,0.4835309709818357,0.24063888147182713
1.0,0.0071631217691709515,0.903416803245976,0.6629542622819814,0.4934646764508967,0.24162722937244344,0.052094900628254934,0.46253643097272923,0.25255620936121664,0.030044559840548313,0.5304475762624185,0.24439082972749876
1.0,0.0181746601750067,0.8236979329154385,0.7318173466164237,0.5100241150535274,0.19461441495781653,0.07056322785218151,0.5006684770684493,0.2492855701548853,0.04780757788861195,0.5479225722031057,0.2405181039929453
1.0,0.0259831385057915,0.7658813301992649,0.564299690899962,0.14604468131331125,0.37956232108175725,0.2902694040582314,0.1698630458799036,0.23514685696357063,0.29922748349274714,0.1989310558159605,0.23344984988642545
1.0,0.015150814166214279,0.836058003057804,0.7160291029045993,0.27146488457345536,0.30877190098730795,0.18090815919467992,0.3299544053286704,0.2637361126777867,0.19687592968490494,0.3890201159750307,0.25447912321684585
1.0,0.016415896213834092,0.8285918284320887,0.8303734737000066,0.3262647900397037,0.24659367192638942,0.1876488437698259,0.4698588949316045,0.2672247225962697,0.2384335406110166,0.5181708920234142,0.260610001295926
1.0,0.007342979550255184,0.8955738587204345,0.71174888477062,0.25924761790608686,0.2786073398119061,0.20820467155166184,0.3897642156440905,0.28443196469249443,0.23440533498300445,0.45946852451511944,0.2760461763317526
1.0,0.01126458498401094,0.8995813071894059,0.7507240639971846,0.4238315442879906,0.18954130608995226,0.10964393777570701,0.487448891126034,0.26430217012305934,0.0982789449444673,0.5703635567598999,0.260419836326963
1.0,0.039715724377581654,0.7063808479378664,0.7101611109559905,0.5226089838290874,0.1821359097561437,0.08421429231297417,0.2977161910771147,0.13002255832628415,0.06307792528988278,0.30188908489454663,0.12282562240742027
1.0,0.02844616507410011,0.7717609904532882,0.6583577726102084,0.5150388895483698,0.4137611041449587,0.0849474611199721,0.590656299453725,0.6582363376118625,0.11771763589266786,0.671888346675381,0.6360418726631312
1.0,0.034520640539610244,0.7293306273515399,0.8203561286113288,0.41666558386160624,0.569990712472059,0.06209268875884649,0.3189034024502914,0.42470838167503777,0.04198118437020099,0.33891912145365394,0.410094855002564
1.0,0.08614697648751267,0.6576184390359789,0.8943352793205241,0.5497670287503,0.47787273144885684,0.03033592954242698,0.32416175386496277,0.41019074922204024,0.0,0.3275956894433272,0.4069694265173648
1.0,0.07854169103874191,0.5658651499972709,0.7112813163219607,0.07432124914107403,0.4238731808455597,0.31483514176278504,0.04414212020317139,0.1541779584933082,0.3375365040675839,0.04519348550745305,0.1539589437827326
1.0,0.06246064580568865,0.6032240810410349,0.7041538108750338,0.06684464905921482,0.43294010188818965,0.325034495603954,0.033892065787318536,0.1969172425690509,0.34465261826020416,0.038124671932217136,0.19865811229558641
1.0,0.0049236413985099935,0.951140879305347,0.6667952802971664,0.33704629841116,0.4822896401319615,0.091201137868247,0.21857279045256964,0.36942833687808985,0.08932295870404175,0.2822561413021017,0.3743953622277445
1.0,0.025202808801758018,0.8103980298288754,0.5923521071113805,0.21883635097704363,0.4916179226958975,0.18407227171103438,0.198778247873984,0.35980248668316656,0.19930008103250382,0.27149195794699194,0.36770249226267493
1.0,0.03684239538255884,0.7111937249122702,0.6307025109143087,0.36091823153277214,0.41621172760156266,0.07507050134239117,0.15760366002791817,0.2416267986694347,0.06365596418609114,0.1761840453098516,0.23929241234155063
1.0,0.09984801331687765,0.5124558842935828,0.6126569705256574,0.3650430944397925,0.3377243631046901,0.09121361641678014,0.1493396831630148,0.2123461063045145,0.08524144102866832,0.16561371892923993,0.21353819436494736
1.0,0.011286748418718478,0.898337553945801,0.7025381753454043,0.29563037659513747,0.26346584309822163,0.09770568972533486,0.2687288933656989,0.24085843665999723,0.10352701881480895,0.3802513833778676,0.24182545211501397
1.0,0.016043911482167432,0.847350719754429,0.7279224628697415,0.29482496919396106,0.2731116166271097,0.07906951184301488,0.2090338005103757,0.24278520293847566,0.07086007287771248,0.28964298190638527,0.2409302548890166
1.0,0.013052991399010493,0.8765711431012935,0.7548840550534602,0.33031855156410617,0.26679979045881624,0.09556209186254294,0.215843330790184,0.29279473271387313,0.07750552608377641,0.3060232571303782,0.28166185015873246
1.0,0.00784159894946021,0.9479006965667014,0.7712242962744014,0.34653278028562823,0.24957675864146336,0.09031596544480539,0.23018832603082598,0.28805032510143463,0.06864140467572098,0.32807765283598767,0.2756708786455691
1.0,0.013049057196410857,0.896115648422722,0.6437780472614494,0.2905458897374968,0.31433812423434465,0.05068484648389766,0.2189275252286533,0.22342241636267565,0.054731110850495646,0.3293629674158285,0.23246417220037163
1.0,0.030941012553493248,0.7580919864479543,0.8359344814967059,0.14214709775174103,0.4812544183501536,0.2822253066676627,0.1399028096852952,0.22857353176821013,0.30904998642368736,0.15615959313026764,0.2307912211473155
1.0,0.00373862379407591,0.9558447170558252,0.746465290788566,0.38454474214136214,0.2903973365508328,0.08001435298540435,0.25094889710764956,0.27693199023322973,0.08541745078738729,0.35635229390400763,0.2710738560674839
1.0,0.0004127545066224988,0.988929359418722,0.7555162602751408,0.38378052452846106,0.28130910156088573,0.07694977423841297,0.2629731070448436,0.2854492452161568,0.08801844794786111,0.3707174711037479,0.27839304235554024
1.0,0.0,0.9927633522285011,0.7446308150111747,0.362257471697151,0.2820619377324782,0.07799395960495137,0.2516061881304876,0.272726969329346,0.08168438379526655,0.364490722239056,0.2672488412138884
1.0,0.0010904301128644854,1.0,0.8137113887310676,0.35210843899120486,0.265771898125446,0.07900818723194929,0.23148254138512755,0.3240389698786947,0.07489608721403772,0.2956169908741386,0.3137530496216089
1.0,0.009498771731599841,0.9204112024606557,0.7703894612633585,0.3590758875756215,0.2865641988453891,0.08574684244090096,0.1617422950323614,0.2912637752075995,0.06551099905779519,0.2081919209422747,0.2828238508496409
1.0,0.04695116145615092,0.7895851437659069,0.8573674866898622,0.2996460538890729,0.18282162139496005,0.10754725827586543,0.15425511818499169,0.19811012645928405,0.0887077664290759,0.1799033651451471,0.20182851721649459
1.0,0.039515422073313586,0.8077363566570588,0.8244830235963065,0.3068130767811842,0.21522270191816,0.10604676422034237,0.16323950685868285,0.23511069452829686,0.08842325044923265,0.19387130242211056,0.2374089572553457
1.0,0.007178179784916771,0.9300110380751686,0.7915279776979884,0.33289095178402744,0.22126969483758094,0.08852725379710126,0.2128897984507346,0.2619818497744729,0.06906017351400394,0.27764137490672286,0.2565614107429928
1.0,0.003040694849707311,0.9711565192626048,0.8509083220037804,0.37408343534912386,0.18387622848486726,0.13082143446553487,0.43420278249727,0.2631191710857278,0.15506029934693177,0.5519092156060974,0.25613461757671985
1.0,0.005363903751485634,0.9539215453839963,0.7876617998030891,0.3736423613551837,0.22182868007715312,0.13591032898909675,0.365061190855089,0.2929512942999867,0.14319604916727577,0.4815314838535658,0.28400127812129783
1.0,0.0030728437571744273,0.9673965686469759,0.8895331203915228,0.3682180587844413,0.16125893182605633,0.09280477009993718,0.41194904958309925,0.2247764506804026,0.10309527546611648,0.5327299831079398,0.21752998658370737
1.0,0.009204067858845349,0.92427547979423,0.7953456931999733,0.3321484731829041,0.22978148842471494,0.09635103528707183,0.2092154089057901,0.2625434022950924,0.0827897444959799,0.284524324508165,0.2558458873905072
1.0,0.007705464664766411,0.9866864844776715,0.8059564061358817,0.36818765679658194,0.19806187601577036,0.13420534343650312,0.3498502261435752,0.2976958265929715,0.1449234851911797,0.4552325492784625,0.28524301740366
1.0,0.005727129050346865,0.9766411232543535,0.794985180838484,0.35571009357805267,0.2080171359679209,0.14469299312612746,0.3514584015899363,0.3138259945111506,0.16282694939453216,0.4681224755074219,0.3020216195877503
1.0,0.004443452940418199,0.9423799244840766,0.7331209320668156,0.3613110055680393,0.26452382578079814,0.104820595538151,0.28231867120380594,0.2944573622841989,0.11909959416796263,0.3935893847257085,0.28629596614428915
1.0,0.00635947976609522,0.9301638679412902,0.7116928238187025,0.35766807951422314,0.295940027668952,0.07374823547253558,0.22861641099216723,0.267597341832067,0.07626861061416469,0.33548423661297316,0.2662998378784321
1.0,0.03996944975040957,0.8237495078279838,0.8575785595069992,0.3306309891684638,0.17875846644261306,0.08669812092046086,0.23140334607243732,0.21465391440032527,0.06437158729911249,0.29534563956551013,0.21268947715601075
1.0,0.058191053749926606,0.6938304044417081,0.8538211263048252,0.3118146119900641,0.17574364990226685,0.10662012332091435,0.2544384804590076,0.223415781416472,0.11417059295934237,0.3439398398520179,0.21976655736702644
1.0,0.005542375879402805,0.9458933747006274,0.7971406561164274,0.4002200711820448,0.2582165324266278,0.08855793012354989,0.3476754057656389,0.26115339263757037,0.09733712444627167,0.4719338401408352,0.25936462481140854
1.0,0.002517908957672241,0.9798863713201075,0.8071556372237261,0.404583082967184,0.23079356407091017,0.10321845097420652,0.3308239553385097,0.26004644395537685,0.1106709282587009,0.43724253315138834,0.25026686848151897
1.0,0.022552222676344227,0.8713396298394516,0.8233236430019799,0.3945557399984882,0.19842614226502064,0.10015042944357352,0.2595276832047523,0.21815342931242024,0.0855393131142896,0.33528387351460665,0.2117421616811751
1.0,0.03729799989787911,0.783725664072952,0.8500758509741168,0.27947147621687346,0.16745116833131382,0.08830187213362935,0.12075721010928075,0.16307169303079483,0.06680711699285045,0.1434726062551974,0.16659429337432555
1.0,0.059380073962622994,0.7205932146490309,0.8952705850894649,0.29096816681296184,0.1519304566130958,0.05423139377957773,0.12543931580587084,0.11251870613762668,0.027749370797475862,0.13852718409938516,0.11517616378089043
1.0,0.022607331330592097,0.8043071768586088,0.8112247826512311,0.35819055235123987,0.2245885970551748,0.0885163661933017,0.23760485868948678,0.181991654322949,0.0895073501668571,0.30508683603726144,0.17732569745271357
1.0,0.0163474800272084,0.867012399596875,0.8259607018558994,0.4888220809632843,0.1978508581468665,0.10327472774947334,0.38889308726846955,0.2364834094261916,0.09235778158007156,0.463671009740776,0.22676141742960437
